model_version,apartment_id,apartment_name,search_month,month_start_date,cost_category,cost_category_name_ko,target_cost_per_household_krw,target_data_quality_status,peer_count,effective_sample_size,available_model_weight_pct,peer_weighted_mean_krw,peer_q1_krw,peer_median_krw,peer_q3_krw,peer_iqr_krw,weighted_mad_krw,gap_per_household_krw,gap_pct,robust_z_score,range_exceedance_ratio,above_expected_high,confidence_score,benchmark_status,trailing_3m_target_median_krw,consecutive_above_range_months,temporal_change_pct,cross_sectional_signal_score,expected_range_signal_score,temporal_signal_score,persistence_signal_score,raw_anomaly_score,anomaly_score,anomaly_severity,low_cost_review_flag,anomaly_reason,is_alert,review_focus
hybrid-anomaly-v1.0,A15784601,마곡현대아파트,202604,2026-04-01,labor,인건비,33483.16831683168,OBSERVED,29,28.81,97.4,44928.12150364751,40249.89528795811,45931.91082802548,49383.25242718447,9133.357139226355,5536.749459055856,-12448.7425111938,-27.10260097343515,-1.5165354484419897,0.0,False,100.0,BENCHMARK_READY,33626.88118811881,0,-0.42737496374746886,0.0,0.0,0.0,0.0,0.0,0.0,LOW,False,PEER_DEVIATION,False,"관리인원, 급여수준, 근무형태 및 직영·위탁 운영방식 검토"
hybrid-anomaly-v1.0,A15784601,마곡현대아파트,202605,2026-05-01,labor,인건비,33825.0495049505,OBSERVED,28,27.77,93.88,44922.05981345884,38579.58620689655,44113.47593582888,52241.57894736842,13661.99274047187,6018.495895157044,-10288.426430878382,-23.32263829276292,-1.1530361984979622,0.0,False,100.0,BENCHMARK_READY,33483.16831683168,0,1.021053876633757,0.0,0.0,3.4035129221125233,0.0,0.5105269383168785,0.51,LOW,False,TEMPORAL_INCREASE,False,"관리인원, 급여수준, 근무형태 및 직영·위탁 운영방식 검토"
hybrid-anomaly-v1.0,A15784601,마곡현대아파트,202606,2026-06-01,labor,인건비,,MISSING_AMOUNT,6,5.98,22.15,42565.27053992361,38606.27586206896,41683.80952380953,44113.47593582888,5507.200073759923,2429.6664120193527,,,,,False,0.0,TARGET_UNUSABLE,33483.16831683168,0,,,,,,,,NOT_ASSESSED,False,INSUFFICIENT_DATA,False,"관리인원, 급여수준, 근무형태 및 직영·위탁 운영방식 검토"
hybrid-anomaly-v1.0,A15784601,마곡현대아파트,202507,2025-07-01,repairs,수선비,4969.752475247525,OBSERVED,28,27.8,94.16,7265.358054243646,2818.5645933014357,7753.122950819672,10750.157068062828,7931.592474761393,3940.150858704137,-2783.3704755721474,-35.89999143864841,-0.47647500136349086,0.0,False,100.0,BENCHMARK_READY,,0,,0.0,0.0,0.0,0.0,0.0,0.0,LOW,False,PEER_DEVIATION,False,"수선공사 발생시점, 비용분류, 업체선정 및 일회성 지출 여부 검토"
hybrid-anomaly-v1.0,A15784601,마곡현대아파트,202508,2025-08-01,repairs,수선비,5118.267326732674,OBSERVED,30,29.75,100.0,7136.335586832118,3777.912621359224,7139.2578125,9563.453815261044,5785.5411939018195,2528.3150030339802,-2020.9904857673264,-28.30813144510358,-0.5391567431329841,0.0,False,100.0,BENCHMARK_READY,,0,,0.0,0.0,0.0,0.0,0.0,0.0,LOW,False,PEER_DEVIATION,False,"수선공사 발생시점, 비용분류, 업체선정 및 일회성 지출 여부 검토"
hybrid-anomaly-v1.0,A15784601,마곡현대아파트,202509,2025-09-01,repairs,수선비,3167.772277227723,OBSERVED,30,29.75,100.0,7478.462998833381,3232.9411764705883,6613.827586206897,10506.567961165048,7273.62678469446,3655.9635085369937,-3446.055308979174,-52.103797144121266,-0.6357733879123408,0.0,False,100.0,BENCHMARK_READY,5044.009900990099,0,-37.19734220573368,0.0,0.0,0.0,0.0,0.0,0.0,LOW,False,PEER_DEVIATION,False,"수선공사 발생시점, 비용분류, 업체선정 및 일회성 지출 여부 검토"
hybrid-anomaly-v1.0,A15784601,마곡현대아파트,202510,2025-10-01,repairs,수선비,3167.772277227723,OBSERVED,30,29.75,100.0,6931.403299090531,3708.984375,7754.434426229508,8908.258426966293,5199.274051966293,2672.3131465860233,-4586.662149001785,-59.14889335432796,-1.1576875350308486,0.0,False,100.0,BENCHMARK_READY,4969.752475247525,0,-36.258952674097756,0.0,0.0,0.0,0.0,0.0,0.0,LOW,False,PEER_DEVIATION,False,"수선공사 발생시점, 비용분류, 업체선정 및 일회성 지출 여부 검토"
hybrid-anomaly-v1.0,A15784601,마곡현대아파트,202511,2025-11-01,repairs,수선비,4047.970297029703,OBSERVED,28,27.85,94.73,8547.373955959147,3341.3513513513512,7163.975903614458,11449.56989247312,8108.218541121769,3822.6245522631066,-3116.005606584755,-43.49547860724419,-0.5498174756391185,0.0,False,100.0,BENCHMARK_READY,3167.772277227723,0,27.786025723171164,0.0,0.0,92.62008574390389,0.0,13.893012861585582,13.89,LOW,False,TEMPORAL_INCREASE,False,"수선공사 발생시점, 비용분류, 업체선정 및 일회성 지출 여부 검토"
hybrid-anomaly-v1.0,A15784601,마곡현대아파트,202512,2025-12-01,repairs,수선비,3272.722772277228,OBSERVED,30,29.75,100.0,7168.8084474788975,3436.8879668049794,5572.8125,10748.300970873786,7311.413004068807,3544.657160194175,-2300.089727722772,-41.27340957053143,-0.4376757613602394,0.0,False,100.0,BENCHMARK_READY,3167.772277227723,0,3.313069433808944,0.0,0.0,11.043564779363146,0.0,1.656534716904472,1.66,LOW,False,TEMPORAL_INCREASE,False,"수선공사 발생시점, 비용분류, 업체선정 및 일회성 지출 여부 검토"
hybrid-anomaly-v1.0,A15784601,마곡현대아파트,202601,2026-01-01,repairs,수선비,4005.3960396039606,OBSERVED,30,29.75,100.0,6540.62132958736,2518.1176470588234,4601.978021978022,10371.418918918918,7853.301271860095,3052.5922905219777,-596.5819823740617,-12.963599120311287,-0.131820599940812,0.0,False,100.0,BENCHMARK_READY,3272.722772277228,0,22.38726950944651,0.0,0.0,74.62423169815504,0.0,11.193634754723256,11.19,LOW,False,TEMPORAL_INCREASE,False,"수선공사 발생시점, 비용분류, 업체선정 및 일회성 지출 여부 검토"
hybrid-anomaly-v1.0,A15784601,마곡현대아파트,202602,2026-02-01,repairs,수선비,3272.722772277228,OBSERVED,30,29.75,100.0,6021.384464072094,2025.6097560975609,5326.125654450262,9517.67857142857,7492.068815331009,3446.7138897443797,-2053.402882173034,-38.553406648551494,-0.4018378920707078,0.0,False,100.0,BENCHMARK_READY,4005.3960396039606,0,-18.292155384444246,0.0,0.0,0.0,0.0,0.0,0.0,LOW,False,PEER_DEVIATION,False,"수선공사 발생시점, 비용분류, 업체선정 및 일회성 지출 여부 검토"
hybrid-anomaly-v1.0,A15784601,마곡현대아파트,202603,2026-03-01,repairs,수선비,3322.227722772277,OBSERVED,30,29.75,100.0,6491.99446799615,2610.0414937759338,5672.42718446602,10405.337837837838,7795.296344061904,3791.5180935569288,-2350.1994616937427,-41.431989962423486,-0.41809362313376175,0.0,False,100.0,BENCHMARK_READY,3272.722772277228,0,1.5126533452328539,0.0,0.0,5.042177817442846,0.0,0.7563266726164269,0.76,LOW,False,TEMPORAL_INCREASE,False,"수선공사 발생시점, 비용분류, 업체선정 및 일회성 지출 여부 검토"
hybrid-anomaly-v1.0,A15784601,마곡현대아파트,202604,2026-04-01,repairs,수선비,2965.792079207921,OBSERVED,29,28.81,97.4,7029.5393243073695,2613.8349514563106,5506.576576576576,10112.641509433965,7498.806557977654,3562.929517753047,-2540.7844973686556,-46.14090918441843,-0.4809972060732586,0.0,False,100.0,BENCHMARK_READY,3322.227722772277,0,-10.728814317006655,0.0,0.0,0.0,0.0,0.0,0.0,LOW,False,PEER_DEVIATION,False,"수선공사 발생시점, 비용분류, 업체선정 및 일회성 지출 여부 검토"
hybrid-anomaly-v1.0,A15784601,마곡현대아파트,202605,2026-05-01,repairs,수선비,2445.990099009901,OBSERVED,28,27.77,93.88,6756.050554993331,2748.663101604278,4853.446601941748,9798.214285714286,7049.551184110009,2949.747115335739,-2407.456502931847,-49.60302853581785,-0.5504978385385104,0.0,False,100.0,BENCHMARK_READY,3272.722772277228,0,-25.261310865388992,0.0,0.0,0.0,0.0,0.0,0.0,LOW,False,PEER_DEVIATION,False,"수선공사 발생시점, 비용분류, 업체선정 및 일회성 지출 여부 검토"
hybrid-anomaly-v1.0,A15784601,마곡현대아파트,202606,2026-06-01,repairs,수선비,,MISSING_AMOUNT,6,5.98,22.15,8031.411028783686,6360.017241379311,8669.047619047618,10608.279569892473,4248.262328513162,2155.5397656444766,,,,,False,0.0,TARGET_UNUSABLE,2965.792079207921,0,,,,,,,,NOT_ASSESSED,False,INSUFFICIENT_DATA,False,"수선공사 발생시점, 비용분류, 업체선정 및 일회성 지출 여부 검토"
